child_id,lga_id,state,geopolitical_zone,gender,age,grade_level,attendance_rate,math_score,literacy_score,household_income_usd_day,parent_edu_level,sibling_count,distance_to_school_km,disability,conflict_displaced,school_fee_burden,has_birth_certificate,meal_programme_access,poverty_rate_lga,conflict_score_lga,teacher_pupil_ratio,dropout
18138,549,Plateau,NC,M,10,6,0.61,65.8,68.0,1.26,1,4,3.92,0,0,0.495,0,0,0.4416,0.2876,0.01138,0
18139,425,Nasarawa,NC,M,6,1,0.852,83.9,68.3,1.84,2,9,2.23,0,0,0.515,1,0,0.565,0.4659,0.01669,0
18140,429,Niger,NC,M,15,9,0.759,77.8,80.5,0.3,2,6,5.78,1,0,0.471,1,0,0.3911,0.287,0.02931,0
18141,485,Ondo,SW,M,9,5,0.926,79.0,79.8,3.95,3,3,1.63,0,0,0.354,0,0,0.1664,0.0,0.01,0
18142,135,Borno,NE,F,6,2,0.274,59.6,39.2,1.31,1,3,6.36,0,0,0.434,1,0,0.7146,0.946,0.01659,1
18143,254,Jigawa,NW,F,6,1,0.338,27.2,53.0,0.78,0,3,3.33,0,0,0.554,1,0,0.7992,0.2142,0.02687,1
18144,560,Rivers,SS,M,9,4,0.739,70.6,53.3,0.26,3,5,2.98,0,1,0.0,1,0,0.2068,0.3936,0.01954,0
18145,255,Jigawa,NW,F,13,9,0.449,55.5,43.2,1.39,2,9,14.88,0,0,0.418,1,0,0.6963,0.396,0.02108,1
18146,499,Osun,SW,M,13,8,0.675,51.0,65.8,0.1,3,6,18.07,0,0,0.333,0,0,0.3418,0.158,0.01668,0
18147,613,Taraba,NE,M,10,4,0.643,62.5,53.8,0.74,0,9,0.2,0,0,0.804,1,0,0.7827,0.49,0.02438,0
18148,484,Ondo,SW,F,6,2,0.928,75.5,65.3,0.62,1,5,5.02,0,0,0.017,1,0,0.05,0.0456,0.01449,0
18149,46,Akwa Ibom,SS,M,9,4,0.776,57.7,50.0,1.31,1,5,5.26,0,0,0.292,1,0,0.3038,0.3274,0.02451,0
18150,443,Niger,NC,M,14,9,0.753,75.2,59.9,0.17,2,3,0.2,0,0,0.172,1,0,0.3603,0.3764,0.01,0
18151,582,Sokoto,NW,M,6,1,0.582,64.4,75.7,1.59,0,9,2.58,0,0,0.425,0,0,0.7481,0.5443,0.02808,0
18152,579,Sokoto,NW,F,9,5,0.231,30.3,34.9,1.44,0,14,15.4,0,0,0.526,0,0,0.862,0.4224,0.02111,1
18153,4,Abia,SE,F,7,2,0.712,65.1,61.8,1.63,0,8,6.34,0,0,0.477,1,1,0.3235,0.0334,0.02182,0
18154,1,Abia,SE,M,10,4,0.934,57.7,60.5,2.58,2,4,4.89,0,0,0.255,0,0,0.3552,0.0,0.01736,0
18155,290,Kaduna,NW,M,6,1,0.343,19.7,40.6,0.1,1,9,1.55,0,1,0.816,1,0,0.8459,0.7236,0.01182,1
18156,109,Benue,NC,F,6,2,0.455,30.0,46.8,0.1,2,7,3.24,0,0,0.569,1,0,0.4908,0.4895,0.01905,1
18157,575,Rivers,SS,M,9,5,0.774,51.5,68.9,0.1,1,7,13.38,0,0,0.0,0,0,0.1563,0.2698,0.03463,0
18158,460,Ogun,SW,F,12,7,0.685,44.0,69.7,0.5,2,5,3.48,0,0,0.464,1,1,0.2791,0.1287,0.01602,0
18159,266,Jigawa,NW,M,8,3,0.63,45.6,48.5,0.78,2,8,2.87,0,0,0.651,0,0,0.7539,0.4718,0.01858,1
18160,138,Borno,NE,M,8,4,0.301,19.2,47.6,0.29,0,7,1.03,0,0,0.628,0,0,0.8203,0.8003,0.02027,0
18161,434,Niger,NC,F,15,9,0.736,84.7,56.6,2.12,2,3,2.85,0,0,0.486,1,1,0.417,0.3273,0.02285,0
18162,44,Akwa Ibom,SS,M,14,9,0.878,76.3,45.7,1.93,2,6,7.01,0,0,0.381,0,0,0.3652,0.0545,0.0179,0
18163,510,Oyo,SW,M,15,9,1.0,95.1,94.0,0.1,1,8,4.6,0,0,0.1,1,0,0.1681,0.0,0.02767,0
18164,262,Jigawa,NW,M,14,8,0.573,79.2,73.9,0.57,0,6,1.51,0,1,0.585,0,1,0.8329,0.5648,0.02455,1
18165,633,Zamfara,NW,M,11,5,0.458,46.5,82.0,0.1,2,6,19.15,0,1,0.771,0,0,0.9222,0.7882,0.01,1
18166,152,Cross River,SS,F,8,2,0.484,47.2,44.5,0.37,2,2,0.63,0,0,0.313,1,0,0.4547,0.1507,0.02095,0
18167,213,Enugu,SE,M,12,6,0.866,86.6,60.4,1.69,1,6,5.72,0,0,0.016,1,0,0.1964,0.1432,0.02813,0
18168,234,Gombe,NE,F,14,9,0.245,37.5,52.6,1.87,1,6,3.68,0,0,0.525,1,1,0.783,0.4274,0.01442,1
18169,623,Yobe,NE,F,10,5,0.183,32.0,26.8,0.62,0,11,5.27,1,0,0.7,0,1,0.7691,0.7666,0.01369,1
18170,361,Kebbi,NW,F,13,9,0.55,68.4,60.0,0.42,0,8,1.48,0,0,0.737,0,1,0.7147,0.1053,0.01,0
18171,320,Kano,NW,M,13,8,0.549,31.7,72.8,0.37,1,5,1.33,0,0,0.39,0,0,0.6169,0.4798,0.0341,0
18172,222,Enugu,SE,M,9,4,0.866,52.6,74.9,0.44,1,1,0.2,1,0,0.298,1,0,0.3928,0.1318,0.02857,0
18173,210,Ekiti,SW,M,9,3,1.0,75.5,75.3,1.52,0,1,13.98,0,0,0.0,0,0,0.1316,0.1109,0.02232,0
18174,396,Lagos,SW,F,13,9,0.673,68.8,55.9,3.2,0,7,5.34,1,0,0.21,1,1,0.2953,0.2512,0.01741,0
18175,583,Sokoto,NW,M,11,5,0.617,54.9,38.5,0.99,1,8,2.1,0,0,0.978,0,1,0.8577,0.3066,0.01476,0
18176,489,Ondo,SW,F,11,6,0.667,41.0,74.1,2.01,1,2,8.38,0,0,0.384,1,0,0.1968,0.097,0.01203,0
18177,601,Taraba,NE,F,14,8,0.17,51.7,36.5,4.7,1,5,0.83,0,1,0.749,0,0,0.7247,0.6116,0.03268,1
18178,464,Ogun,SW,M,7,1,0.863,99.8,89.7,1.51,2,5,9.11,0,0,0.221,1,1,0.1902,0.0374,0.02174,0
18179,624,Yobe,NE,F,12,8,0.125,47.4,39.8,0.1,1,9,1.38,0,0,0.603,1,0,0.769,0.7987,0.02244,1
18180,452,Niger,NC,M,11,6,0.805,81.2,65.5,1.33,2,4,7.77,0,0,0.422,1,1,0.4997,0.3645,0.01805,0
18181,413,Lagos,SW,M,10,4,0.841,69.8,85.1,1.16,1,8,5.81,0,0,0.103,1,0,0.2488,0.0957,0.01038,0
18182,476,Ondo,SW,M,15,9,0.94,87.8,62.9,0.1,1,11,2.16,0,0,0.437,1,0,0.25,0.312,0.01449,0
18183,256,Jigawa,NW,M,6,1,0.539,39.0,53.4,0.1,0,5,10.25,0,0,0.695,1,0,0.9051,0.3022,0.02317,1
18184,150,Cross River,SS,F,10,4,0.66,79.0,65.9,0.51,1,3,9.1,0,0,0.129,1,0,0.2376,0.3123,0.02991,0
18185,127,Borno,NE,M,7,1,0.457,42.9,35.8,1.55,2,4,18.32,0,0,0.587,1,1,0.7643,0.8251,0.03979,1
18186,392,Kwara,NC,M,14,9,0.692,48.7,31.8,0.47,1,3,2.88,0,0,0.614,1,0,0.3799,0.1903,0.03232,0
18187,480,Ondo,SW,M,12,8,0.804,53.5,60.2,0.71,1,2,4.85,1,0,0.251,0,0,0.2164,0.0951,0.01055,0
18188,397,Lagos,SW,F,12,7,0.824,51.8,76.8,2.05,2,6,4.75,0,0,0.054,1,0,0.3064,0.0,0.01,0
18189,402,Lagos,SW,M,14,9,0.805,57.4,54.5,2.48,1,2,11.79,0,0,0.178,1,0,0.2303,0.2528,0.0178,0
18190,274,Kaduna,NW,M,11,6,0.408,57.1,49.8,0.58,2,5,0.8,0,0,0.534,1,1,0.732,0.4266,0.02439,0
18191,139,Borno,NE,F,7,1,0.311,17.9,39.8,1.61,1,7,1.02,1,0,0.594,1,1,0.6946,0.9331,0.01,1
18192,103,Benue,NC,F,15,9,0.57,85.5,56.5,0.35,2,4,9.94,0,1,0.371,0,1,0.5497,0.596,0.0198,0
18193,242,Gombe,NE,F,8,2,0.336,54.6,35.3,1.76,0,6,1.62,0,0,0.483,1,0,0.7937,0.6097,0.0104,1
18194,117,Benue,NC,M,6,1,0.768,67.9,54.8,1.56,1,4,5.59,0,0,0.167,1,0,0.4383,0.4608,0.01044,0
18195,214,Enugu,SE,M,10,6,0.976,72.9,100.0,1.41,2,6,5.45,0,0,0.118,1,0,0.2088,0.0531,0.0455,0
18196,484,Ondo,SW,M,8,4,1.0,72.0,66.9,3.86,2,2,4.89,0,0,0.202,1,0,0.05,0.0456,0.01449,0
18197,529,Oyo,SW,F,12,6,0.871,61.5,71.0,2.79,2,6,4.47,0,0,0.206,0,0,0.2701,0.1868,0.01471,0
18198,224,Enugu,SE,M,14,9,0.792,75.8,84.4,0.78,1,7,2.85,0,0,0.546,0,0,0.4712,0.1515,0.03943,0
18199,270,Jigawa,NW,M,11,7,0.456,36.9,38.1,0.1,2,1,5.21,0,0,0.732,0,1,0.7829,0.2147,0.01416,0
18200,134,Borno,NE,F,8,3,0.402,32.5,54.3,0.1,1,5,5.2,0,0,0.806,0,0,0.8387,0.7908,0.01,1
18201,114,Benue,NC,M,13,7,0.822,65.8,60.1,0.53,2,5,20.65,0,0,0.364,1,1,0.4248,0.3065,0.01805,1
18202,441,Niger,NC,M,13,8,0.646,52.3,62.8,0.58,2,6,1.94,0,0,0.477,0,1,0.5593,0.4624,0.01872,0
18203,644,Zamfara,NW,F,6,2,0.193,23.6,44.8,1.6,0,4,2.35,0,1,0.751,0,1,0.9038,0.7348,0.02551,1
18204,365,Kebbi,NW,F,14,9,0.341,34.8,42.6,0.39,1,3,11.12,0,0,0.557,1,1,0.8553,0.2651,0.01857,1
18205,232,Gombe,NE,F,7,3,0.345,55.7,41.1,1.32,0,4,0.2,0,1,0.853,1,0,0.6687,0.4478,0.01941,1
18206,458,Ogun,SW,M,6,2,0.863,100.0,55.3,0.46,3,2,2.05,0,0,0.341,1,0,0.2589,0.098,0.01886,0
18207,375,Kogi,NC,M,15,9,0.603,52.2,63.8,2.45,2,5,5.03,0,0,0.302,1,1,0.3879,0.4094,0.01645,0
18208,604,Taraba,NE,F,13,7,0.261,17.1,24.7,0.12,0,4,2.05,1,0,0.681,1,1,0.6462,0.5363,0.01987,1
18209,611,Taraba,NE,M,7,3,0.412,36.4,63.6,0.92,1,8,3.52,0,0,0.525,0,1,0.8029,0.62,0.02468,1
18210,207,Ekiti,SW,F,6,1,0.925,67.5,63.1,0.21,2,0,1.31,0,0,0.215,1,1,0.1566,0.0306,0.02688,0
18211,520,Oyo,SW,F,8,4,0.721,67.5,58.9,1.21,3,10,5.88,0,0,0.139,1,1,0.3378,0.078,0.0225,0
18212,468,Ogun,SW,F,6,2,0.999,87.1,86.5,1.6,1,4,0.2,0,0,0.072,1,1,0.1481,0.1052,0.02943,0
18213,443,Niger,NC,F,10,5,0.526,36.6,47.4,3.73,2,7,1.18,0,0,0.407,1,1,0.3603,0.3764,0.01,1
18214,321,Kano,NW,M,13,8,0.67,63.7,44.6,0.27,0,6,8.13,0,0,0.809,0,1,0.826,0.4451,0.03398,1
18215,93,Bayelsa,SS,M,8,4,0.771,75.7,54.5,1.51,2,3,1.6,0,0,0.235,0,1,0.3569,0.3327,0.02475,0
18216,408,Lagos,SW,M,7,1,0.699,91.7,65.8,0.53,2,6,3.73,0,0,0.016,1,0,0.1888,0.0025,0.03231,0
18217,158,Delta,SS,M,10,6,0.792,67.6,67.9,0.25,2,7,13.69,0,0,0.557,1,1,0.3659,0.3489,0.0209,0
18218,99,Benue,NC,M,15,9,0.51,61.4,46.1,0.25,1,2,6.01,0,0,0.533,1,0,0.5969,0.4797,0.02992,0
18219,225,Enugu,SE,F,13,8,0.845,64.8,76.4,1.97,2,4,2.26,0,0,0.071,1,0,0.1221,0.306,0.03966,0
18220,441,Niger,NC,M,14,9,0.727,72.6,71.7,2.05,2,3,0.96,0,0,0.552,1,1,0.5593,0.4624,0.01872,0
18221,585,Sokoto,NW,F,10,6,0.228,22.5,43.6,0.15,1,8,1.09,0,0,1.0,0,0,0.9205,0.4274,0.01,1
18222,401,Lagos,SW,M,12,8,0.814,78.0,78.3,0.35,2,2,0.46,0,0,0.23,1,1,0.26,0.1307,0.02063,0
18223,571,Rivers,SS,M,13,8,0.854,66.8,77.3,0.53,3,5,1.52,0,0,0.16,1,1,0.3388,0.1116,0.01984,0
18224,64,Bauchi,NE,M,8,3,0.326,44.7,44.6,0.1,1,6,0.79,0,0,0.661,1,0,0.7792,0.9179,0.02807,0
18225,560,Rivers,SS,M,10,5,0.8,56.9,84.3,3.74,2,5,1.75,1,0,0.445,1,1,0.2068,0.3936,0.01954,0
18226,279,Kaduna,NW,M,13,9,0.571,43.6,57.9,1.63,2,5,6.17,0,0,0.549,1,0,0.7843,0.5512,0.01605,1
18227,519,Oyo,SW,F,15,9,0.816,48.1,69.8,3.11,2,3,2.62,0,0,0.216,1,1,0.3106,0.1767,0.02793,0
18228,248,Imo,SE,F,13,8,0.764,41.7,69.2,0.78,2,3,0.35,0,0,0.014,0,0,0.2671,0.133,0.01,0
18229,368,Kogi,NC,M,14,9,0.715,67.5,71.2,0.54,1,1,7.74,0,1,0.913,1,1,0.5398,0.4196,0.02881,0
18230,618,Yobe,NE,F,9,4,0.218,16.8,56.5,0.84,2,5,8.03,0,0,0.503,1,0,0.7356,0.8724,0.02635,1
18231,98,Benue,NC,F,14,9,0.543,52.8,45.0,2.39,2,5,4.03,0,0,0.405,1,0,0.2832,0.5614,0.01,0
18232,268,Jigawa,NW,M,10,4,0.514,51.6,54.6,0.47,0,6,14.72,0,0,0.538,1,0,0.7381,0.4203,0.01959,1
18233,60,Bauchi,NE,M,14,8,0.594,55.3,54.5,0.25,1,6,3.58,0,0,0.224,1,0,0.65,0.6511,0.01898,0
18234,500,Osun,SW,F,8,3,0.92,77.4,68.1,1.27,3,8,2.91,1,0,0.071,1,0,0.2499,0.0502,0.01612,0
18235,308,Kano,NW,M,10,4,0.509,55.2,55.4,0.62,0,5,0.2,0,0,0.645,1,0,0.8797,0.3912,0.01822,0
18236,493,Osun,SW,F,8,2,0.797,44.6,52.0,2.33,3,4,2.93,0,0,0.038,1,1,0.3013,0.1883,0.02186,0
18237,411,Lagos,SW,M,7,2,0.77,84.8,82.3,0.29,3,8,2.59,0,0,0.33,1,0,0.2059,0.0055,0.02143,0
18238,140,Borno,NE,F,15,9,0.147,0.0,21.4,0.1,1,3,3.99,0,1,0.666,1,1,0.7688,1.0,0.01005,1
18239,328,Kano,NW,M,10,6,0.344,27.4,28.2,0.16,1,11,5.19,1,0,0.625,1,0,0.9478,0.4182,0.01231,1
18240,464,Ogun,SW,M,15,9,0.956,65.5,68.6,0.12,2,10,9.65,0,0,0.029,1,1,0.1902,0.0374,0.02174,0
18241,637,Zamfara,NW,F,9,4,0.322,22.1,50.5,1.61,0,8,13.49,0,1,0.514,0,0,0.8443,0.8856,0.0279,1
18242,163,Delta,SS,M,8,4,0.91,74.7,70.2,4.38,2,4,4.0,0,0,0.478,1,0,0.3982,0.2627,0.01,0
18243,60,Bauchi,NE,M,14,9,0.602,59.5,46.4,1.37,0,6,3.01,0,1,0.666,1,0,0.65,0.6511,0.01898,1
18244,31,Adamawa,NE,M,11,6,0.389,50.1,54.9,0.42,2,3,3.02,0,0,0.752,1,0,0.8156,0.6606,0.01902,1
18245,333,Kano,NW,F,15,9,0.267,30.8,28.7,0.99,0,4,0.2,0,0,0.72,1,0,0.7703,0.3732,0.02318,1
18246,76,Bauchi,NE,F,10,4,0.309,29.0,46.0,2.24,0,7,4.14,1,0,0.664,0,1,0.7502,0.634,0.0263,1
18247,317,Kano,NW,M,12,7,0.731,64.2,72.3,0.32,1,6,3.23,0,0,0.494,1,1,0.7303,0.3151,0.02185,0
18248,417,Nasarawa,NC,M,13,8,0.544,64.4,69.4,3.12,2,7,6.8,0,0,0.162,1,1,0.4626,0.3436,0.01173,0
18249,190,Edo,SS,M,13,7,0.876,84.0,49.6,1.42,1,2,2.58,0,0,0.186,0,0,0.2804,0.1135,0.02526,0
18250,489,Ondo,SW,F,13,9,0.928,69.4,68.5,0.44,3,5,8.42,0,0,0.123,1,0,0.1968,0.097,0.01203,0
18251,315,Kano,NW,F,11,7,0.25,56.0,21.3,0.17,3,6,2.86,0,0,0.69,1,0,0.9304,0.521,0.01678,1
18252,296,Kano,NW,F,14,9,0.487,54.4,35.4,1.06,0,5,4.06,0,1,0.575,1,0,0.8008,0.3196,0.01485,1
18253,501,Osun,SW,M,10,5,0.979,82.4,77.9,2.83,2,2,0.43,0,0,0.138,1,1,0.1608,0.0656,0.02992,0
18254,177,Ebonyi,SE,F,8,2,0.857,67.8,87.8,1.11,1,4,0.98,0,0,0.359,1,1,0.2093,0.2789,0.01904,0
18255,215,Enugu,SE,F,8,4,0.849,66.8,71.2,0.29,3,9,2.38,0,0,0.204,1,1,0.1941,0.0105,0.01,0
18256,597,Sokoto,NW,F,11,7,0.261,11.3,38.7,0.1,0,4,3.16,0,0,0.544,0,1,0.8399,0.4334,0.01624,1
18257,332,Kano,NW,F,7,3,0.327,31.6,29.3,0.42,2,3,6.16,0,0,0.661,0,0,0.7384,0.4101,0.02016,1
18258,128,Borno,NE,F,14,8,0.134,40.8,26.8,0.43,0,7,13.61,0,0,0.526,1,1,0.7708,1.0,0.01,1
18259,269,Jigawa,NW,M,11,7,0.552,54.9,37.9,1.34,2,10,6.24,0,0,0.885,0,1,0.9317,0.4968,0.03215,1
18260,551,Plateau,NC,M,11,5,0.813,58.7,66.9,1.08,1,8,0.2,0,0,0.214,1,0,0.3423,0.4743,0.02066,0
18261,535,Oyo,SW,F,6,1,0.847,66.3,74.2,1.83,1,4,0.2,0,0,0.159,0,0,0.2017,0.1774,0.03492,0
18262,366,Kebbi,NW,F,6,1,0.578,37.9,46.5,1.38,0,8,6.32,0,0,0.611,1,0,0.8447,0.2554,0.02021,0
18263,619,Yobe,NE,M,12,7,0.451,45.6,59.4,0.18,1,6,0.2,0,0,0.247,0,1,0.7442,0.7733,0.02927,1
18264,348,Katsina,NW,F,15,9,0.341,9.4,52.6,0.93,2,4,0.91,0,0,0.419,1,0,0.8133,0.4132,0.01213,1
18265,142,Borno,NE,M,6,1,0.427,49.6,38.7,2.17,2,10,5.81,0,1,0.656,0,1,0.6259,0.9953,0.01538,1
18266,145,Borno,NE,F,7,1,0.151,18.4,39.3,1.96,0,8,10.28,0,0,0.379,1,1,0.7473,0.8338,0.01,1
18267,245,Imo,SE,F,12,6,0.72,69.9,39.5,2.51,2,5,5.06,0,0,0.365,0,0,0.3569,0.0,0.03453,0
18268,442,Niger,NC,F,6,2,0.595,43.8,37.1,0.1,1,9,11.67,0,0,0.523,0,0,0.6668,0.1796,0.01914,0
18269,290,Kaduna,NW,F,6,1,0.212,53.5,30.7,0.44,1,8,0.22,0,0,0.919,0,0,0.8459,0.7236,0.01182,1
18270,112,Benue,NC,M,11,6,0.812,69.9,46.6,1.84,0,6,1.97,0,0,0.499,1,1,0.4482,0.4377,0.0108,0
18271,214,Enugu,SE,M,14,9,0.861,58.4,81.1,0.3,2,4,5.92,0,0,0.247,1,0,0.2088,0.0531,0.0455,0
18272,200,Ekiti,SW,M,14,8,0.737,54.8,65.3,0.73,0,3,5.74,0,0,0.157,1,0,0.2553,0.2436,0.018,0
18273,405,Lagos,SW,M,10,5,0.987,90.8,89.3,0.91,0,0,3.21,0,0,0.074,1,0,0.1968,0.1716,0.02082,0
18274,421,Nasarawa,NC,M,11,6,0.827,58.5,42.6,1.14,0,3,0.91,0,0,0.74,0,1,0.4968,0.3588,0.03458,0
18275,7,Abia,SE,M,14,8,0.851,64.6,73.6,2.55,2,2,1.55,0,0,0.165,1,0,0.251,0.0618,0.01609,0
18276,525,Oyo,SW,M,13,8,0.896,68.2,65.3,0.1,3,7,0.82,0,0,0.308,1,1,0.2405,0.082,0.01662,0
18277,592,Sokoto,NW,M,15,9,0.495,32.0,61.6,1.42,1,4,0.2,0,1,0.829,1,1,0.8919,0.3271,0.01549,1
18278,286,Kaduna,NW,F,9,3,0.285,27.9,54.0,0.1,3,13,6.3,0,0,0.675,0,1,0.8388,0.4875,0.01852,1
18279,389,Kwara,NC,F,13,8,0.766,57.4,68.4,4.46,3,5,3.73,0,0,0.314,1,0,0.4185,0.0664,0.01542,0
18280,416,Nasarawa,NC,M,8,2,0.663,55.7,54.4,0.83,1,5,12.37,0,0,0.082,1,0,0.3249,0.4621,0.02338,0
18281,150,Cross River,SS,F,12,6,0.78,75.7,36.9,0.75,0,5,8.86,0,0,0.203,1,1,0.2376,0.3123,0.02991,0
18282,428,Niger,NC,F,6,1,0.744,59.4,69.8,0.99,3,7,0.51,0,0,0.25,1,1,0.4231,0.1142,0.01,0
18283,293,Kaduna,NW,F,13,9,0.432,48.8,55.2,1.45,1,9,0.5,0,0,0.845,1,0,0.8733,0.6013,0.01,0
18284,334,Kano,NW,F,8,3,0.276,62.8,34.4,0.15,2,3,0.83,0,1,0.816,1,0,0.8438,0.325,0.01435,1
18285,272,Kaduna,NW,F,8,3,0.332,38.6,18.3,0.64,1,5,10.3,0,0,0.342,1,0,0.6955,0.7665,0.01772,1
18286,43,Akwa Ibom,SS,F,10,4,0.731,52.0,73.1,0.83,2,10,3.18,0,0,0.449,0,1,0.3767,0.2051,0.02616,0
18287,468,Ogun,SW,M,8,4,0.798,47.2,79.6,1.0,3,5,1.95,0,0,0.291,1,0,0.1481,0.1052,0.02943,0
18288,319,Kano,NW,F,9,5,0.406,18.9,45.2,0.1,0,3,0.2,0,0,0.778,0,1,0.8474,0.5158,0.01098,1
18289,492,Osun,SW,M,10,4,0.885,83.7,70.1,6.73,3,4,10.08,0,0,0.467,1,1,0.2676,0.1285,0.02319,0
18290,527,Oyo,SW,F,6,1,0.805,75.3,76.7,0.39,2,6,5.08,0,0,0.151,1,0,0.4089,0.0426,0.02884,0
18291,172,Ebonyi,SE,M,7,3,0.879,69.5,77.2,3.1,3,5,4.44,0,0,0.096,1,1,0.2408,0.111,0.02308,0
18292,321,Kano,NW,F,15,9,0.226,37.4,25.6,0.47,0,5,10.95,0,1,0.758,1,0,0.826,0.4451,0.03398,1
18293,44,Akwa Ibom,SS,F,14,9,0.754,60.2,65.7,0.56,1,5,6.26,0,0,0.264,1,1,0.3652,0.0545,0.0179,0
18294,532,Oyo,SW,F,14,9,0.752,91.0,76.8,0.17,2,3,3.75,0,0,0.226,1,0,0.2281,0.0943,0.01332,0
18295,631,Yobe,NE,M,6,2,0.413,62.3,25.2,0.23,1,4,1.31,0,1,0.324,0,0,0.7047,0.6884,0.02122,1
18296,454,Ogun,SW,M,12,7,0.864,87.2,61.4,0.54,2,4,2.4,0,0,0.028,1,0,0.135,0.0,0.01106,0
18297,83,Bayelsa,SS,M,7,3,0.808,69.6,64.1,1.55,2,8,2.22,0,0,0.283,1,0,0.4279,0.4242,0.02499,0
18298,543,Plateau,NC,M,7,2,0.588,52.0,70.3,0.3,0,7,1.53,0,1,0.556,0,1,0.4868,0.3983,0.01789,0
18299,322,Kano,NW,F,11,6,0.335,48.6,25.8,0.42,2,6,2.35,0,0,0.395,0,1,0.8469,0.1622,0.02036,1
18300,234,Gombe,NE,F,8,4,0.241,31.8,39.8,0.69,0,9,4.63,0,0,0.795,1,0,0.783,0.4274,0.01442,1
18301,540,Oyo,SW,F,8,3,0.951,65.7,83.2,2.6,3,4,2.89,0,0,0.238,1,0,0.1102,0.0322,0.03389,0
18302,252,Imo,SE,F,13,7,0.642,45.2,67.1,0.28,3,6,7.76,0,0,0.0,1,0,0.29,0.1745,0.01513,0
18303,449,Niger,NC,M,8,4,0.827,77.7,72.9,2.87,0,3,16.14,1,0,0.5,0,0,0.5321,0.1489,0.0192,1
18304,239,Gombe,NE,F,13,8,0.311,49.5,45.6,0.84,0,5,7.69,0,1,0.41,1,0,0.7407,0.6059,0.02854,1
18305,490,Ondo,SW,M,8,2,0.849,57.1,82.0,0.9,0,3,6.42,0,0,0.0,1,0,0.1637,0.0834,0.02385,0
18306,464,Ogun,SW,F,8,4,0.94,74.2,89.2,3.26,3,4,9.55,0,1,0.097,1,0,0.1902,0.0374,0.02174,0
18307,314,Kano,NW,F,6,1,0.304,32.1,35.8,0.35,0,7,1.06,0,0,0.733,1,1,0.98,0.539,0.0274,1
18308,175,Ebonyi,SE,M,14,9,0.962,65.3,82.7,1.79,1,4,2.48,0,0,0.341,1,0,0.2648,0.0,0.01192,0
18309,180,Ebonyi,SE,F,6,1,0.839,70.0,66.0,3.33,3,4,7.52,0,0,0.003,1,1,0.3033,0.1645,0.01249,0
18310,385,Kwara,NC,F,15,9,0.659,62.7,51.1,1.37,0,1,8.74,1,0,0.22,1,0,0.5029,0.1124,0.0148,1
18311,295,Kano,NW,M,9,4,0.636,67.7,68.7,0.58,1,8,4.51,0,1,0.718,0,0,0.7618,0.6384,0.02022,1
18312,215,Enugu,SE,M,10,4,1.0,78.8,88.1,2.18,3,6,3.63,0,0,0.009,1,0,0.1941,0.0105,0.01,0
18313,75,Bauchi,NE,M,15,9,0.406,36.0,68.5,0.97,0,9,3.57,0,1,0.747,1,0,0.8683,0.7794,0.02294,1
18314,344,Katsina,NW,M,13,7,0.333,33.6,24.0,0.1,0,4,1.71,0,0,0.688,0,0,0.8235,0.4946,0.02158,1
18315,142,Borno,NE,M,9,5,0.395,44.2,31.3,2.93,0,6,6.24,0,0,0.529,1,0,0.6259,0.9953,0.01538,1
18316,199,Edo,SS,F,15,9,0.655,42.8,65.6,2.06,3,7,4.76,0,0,0.166,1,0,0.3715,0.1049,0.0116,0
18317,171,Ebonyi,SE,M,12,7,0.89,76.7,44.4,0.84,2,2,0.34,0,0,0.468,0,1,0.4622,0.2971,0.02951,0
18318,406,Lagos,SW,M,13,8,0.856,82.7,76.9,0.11,3,7,0.49,0,0,0.369,1,0,0.1529,0.0924,0.01995,0
18319,228,FCT Abuja,NC,F,8,4,0.721,64.9,73.6,1.96,0,5,0.91,0,0,0.191,1,0,0.4201,0.1485,0.03186,0
18320,411,Lagos,SW,F,10,6,0.94,73.0,69.4,0.3,3,6,1.08,0,0,0.224,1,0,0.2059,0.0055,0.02143,0
18321,62,Bauchi,NE,M,9,5,0.535,51.1,43.6,0.82,0,7,1.0,0,1,1.0,0,1,0.7719,0.4861,0.01032,1
18322,327,Kano,NW,F,7,2,0.401,42.7,40.0,0.61,0,9,15.54,0,0,0.618,0,0,0.6438,0.2486,0.01,1
18323,133,Borno,NE,F,14,9,0.128,37.8,17.6,0.93,0,9,4.32,0,1,0.646,0,0,0.6464,1.0,0.01,1
18324,584,Sokoto,NW,F,11,6,0.373,40.0,33.6,1.01,0,2,6.03,0,0,0.403,0,0,0.735,0.3992,0.0296,1
18325,590,Sokoto,NW,M,13,8,0.516,26.2,49.5,0.1,1,5,3.0,0,0,0.559,1,0,0.8793,0.4575,0.01,0
18326,189,Edo,SS,F,12,7,0.903,55.3,86.5,0.1,2,8,2.43,0,0,0.122,1,0,0.3329,0.02,0.01942,0
18327,356,Kebbi,NW,F,11,7,0.297,49.7,53.6,0.51,0,3,0.27,0,0,0.689,0,1,0.9165,0.3368,0.01,1
18328,71,Bauchi,NE,F,12,8,0.308,43.1,20.2,0.5,1,7,3.14,0,0,0.949,0,1,0.8193,0.6212,0.03,1
18329,263,Jigawa,NW,F,10,6,0.245,21.6,38.0,0.95,1,6,11.67,0,0,0.805,0,1,0.8152,0.4013,0.02034,1
18330,306,Kano,NW,F,7,3,0.245,43.2,42.4,0.1,0,11,0.27,0,0,0.628,1,1,0.8854,0.4436,0.02142,1
